continent,country,nuts_1,nuts_2,Pop Total,cases/100k pop.,cases,deaths,datetime,sum_cases
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-06-17,24.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-06-18,24.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-06-19,24.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-06-20,24.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-06-21,24.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-06-22,24.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-06-23,24.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-06-24,24.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-06-25,24.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-06-26,24.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-06-27,24.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-06-28,24.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-06-29,24.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-06-30,24.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-07-01,24.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-07-02,24.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-07-03,24.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-07-04,24.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-07-05,24.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-07-06,24.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-07-07,24.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-07-08,24.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-07-09,24.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-07-10,24.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-07-11,24.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-07-12,24.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-07-13,24.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-07-14,24.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-07-15,25.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-07-16,25.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-07-17,25.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-07-18,25.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-07-19,25.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-07-20,25.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-07-21,25.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-07-22,26.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-07-23,26.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-07-24,26.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-07-25,28.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-07-26,28.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-07-27,28.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-07-28,29.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-07-29,29.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-07-30,29.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-07-31,29.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-08-01,29.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-08-02,29.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-08-03,29.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-08-04,29.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-08-05,29.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-08-06,29.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-08-07,29.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-08-08,29.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-08-09,31.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-08-10,123.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-08-11,126.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-08-12,130.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-08-13,132.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-08-14,132.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-08-15,132.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-08-16,132.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-08-17,132.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-08-18,133.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-08-19,133.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-08-20,134.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-08-21,134.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-08-22,134.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-08-23,134.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-08-24,135.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-08-25,136.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-08-26,137.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-08-27,137.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-08-28,137.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-08-29,137.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-08-30,137.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-08-31,137.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-09-01,137.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-09-02,137.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-09-03,137.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-09-04,137.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-09-05,137.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-09-06,137.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-09-07,137.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-09-08,137.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-09-09,137.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-09-10,137.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-09-11,137.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-09-12,137.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-09-13,137.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-09-14,137.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-09-15,137.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-09-16,137.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-09-17,137.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-09-18,137.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-09-19,137.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-09-20,137.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-09-21,137.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-09-22,137.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-09-23,137.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-09-24,138.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-09-25,140.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-09-26,140.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-09-27,140.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-09-28,140.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-09-29,140.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-09-30,140.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-10-01,140.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-10-02,140.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-10-03,140.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-10-04,140.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-10-05,140.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-10-06,140.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-10-07,140.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-10-08,140.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-10-09,140.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-10-10,140.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-10-11,140.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-10-12,140.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-10-13,140.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-10-14,140.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-10-15,140.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-10-16,140.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-10-17,140.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-10-18,140.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-10-19,140.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-10-20,140.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-10-21,140.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-10-22,140.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-10-23,140.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-10-24,140.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-10-25,140.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-10-26,141.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-10-27,141.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-10-28,141.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-10-29,141.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-10-30,141.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-10-31,141.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-11-01,141.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-11-02,141.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-11-03,141.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-11-04,141.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-11-05,141.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-11-06,141.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-11-07,141.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-11-08,141.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-11-09,141.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-11-10,141.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-11-11,141.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-11-12,141.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-11-13,141.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-11-14,141.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-11-15,141.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-11-16,141.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-11-17,142.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-11-18,142.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-11-19,142.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-11-20,142.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-11-21,142.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-11-22,142.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-11-23,142.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-11-24,142.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-11-25,143.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-11-26,144.0
Asia,JPN,Chugoku,Shimane,,,,0.0,2020-11-27,145.0
Asia,JPN,Chubu,Shizuoka,,,,0.0,2020-03-18,3.0
Asia,JPN,Chubu,Shizuoka,,,,0.0,2020-03-19,3.0
Asia,JPN,Chubu,Shizuoka,,,,0.0,2020-03-20,3.0
Asia,JPN,Chubu,Shizuoka,,,,0.0,2020-03-21,3.0
Asia,JPN,Chubu,Shizuoka,,,,0.0,2020-03-22,3.0
Asia,JPN,Chubu,Shizuoka,,,,0.0,2020-03-23,3.0
Asia,JPN,Chubu,Shizuoka,,,,0.0,2020-03-24,3.0
Asia,JPN,Chubu,Shizuoka,,,,0.0,2020-03-25,3.0
Asia,JPN,Chubu,Shizuoka,,,,0.0,2020-03-26,3.0
Asia,JPN,Chubu,Shizuoka,,,,0.0,2020-03-27,3.0
Asia,JPN,Chubu,Shizuoka,,,,0.0,2020-03-28,4.0
Asia,JPN,Chubu,Shizuoka,,,,0.0,2020-03-29,4.0
Asia,JPN,Chubu,Shizuoka,,,,0.0,2020-03-30,4.0
Asia,JPN,Chubu,Shizuoka,,,,0.0,2020-03-31,6.0
Asia,JPN,Chubu,Shizuoka,,,,0.0,2020-04-01,6.0
Asia,JPN,Chubu,Shizuoka,,,,0.0,2020-04-02,6.0
Asia,JPN,Chubu,Shizuoka,,,,0.0,2020-04-03,8.0
Asia,JPN,Chubu,Shizuoka,,,,0.0,2020-04-04,10.0
Asia,JPN,Chubu,Shizuoka,,,,0.0,2020-04-05,10.0
Asia,JPN,Chubu,Shizuoka,,,,0.0,2020-04-06,10.0
Asia,JPN,Chubu,Shizuoka,,,,0.0,2020-04-07,10.0
Asia,JPN,Chubu,Shizuoka,,,,0.0,2020-04-08,15.0
Asia,JPN,Chubu,Shizuoka,,,,0.0,2020-04-09,16.0
Asia,JPN,Chubu,Shizuoka,,,,0.0,2020-04-10,34.0
Asia,JPN,Chubu,Shizuoka,,,,0.0,2020-04-11,39.0
Asia,JPN,Chubu,Shizuoka,,,,0.0,2020-04-12,41.0
Asia,JPN,Chubu,Shizuoka,,,,0.0,2020-04-13,46.0
Asia,JPN,Chubu,Shizuoka,,,,0.0,2020-04-14,46.0
Asia,JPN,Chubu,Shizuoka,,,,0.0,2020-04-15,47.0
Asia,JPN,Chubu,Shizuoka,,,,0.0,2020-04-16,48.0
Asia,JPN,Chubu,Shizuoka,,,,0.0,2020-04-17,51.0
Asia,JPN,Chubu,Shizuoka,,,,0.0,2020-04-18,50.0
Asia,JPN,Chubu,Shizuoka,,,,0.0,2020-04-19,52.0
Asia,JPN,Chubu,Shizuoka,,,,0.0,2020-04-20,52.0
Asia,JPN,Chubu,Shizuoka,,,,0.0,2020-04-21,53.0
Asia,JPN,Chubu,Shizuoka,,,,0.0,2020-04-22,57.0
Asia,JPN,Chubu,Shizuoka,,,,0.0,2020-04-23,58.0
Asia,JPN,Chubu,Shizuoka,,,,0.0,2020-04-24,59.0
Asia,JPN,Chubu,Shizuoka,,,,0.0,2020-04-25,62.0
Asia,JPN,Chubu,Shizuoka,,,,0.0,2020-04-26,63.0
Asia,JPN,Chubu,Shizuoka,,,,0.0,2020-04-27,64.0
Asia,JPN,Chubu,Shizuoka,,,,0.0,2020-04-28,67.0
Asia,JPN,Chubu,Shizuoka,,,,0.0,2020-04-29,68.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-04-30,72.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-05-01,73.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-05-02,73.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-05-03,73.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-05-04,73.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-05-05,73.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-05-06,73.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-05-07,73.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-05-08,73.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-05-09,73.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-05-10,73.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-05-11,73.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-05-12,73.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-05-13,73.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-05-14,73.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-05-15,73.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-05-16,73.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-05-17,73.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-05-18,73.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-05-19,73.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-05-20,73.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-05-21,74.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-05-22,74.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-05-23,74.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-05-24,75.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-05-25,75.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-05-26,75.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-05-27,75.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-05-28,76.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-05-29,76.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-05-30,76.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-05-31,76.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-06-01,76.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-06-02,76.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-06-03,76.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-06-04,76.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-06-05,75.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-06-06,75.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-06-07,75.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-06-08,75.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-06-09,75.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-06-10,76.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-06-11,77.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-06-12,77.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-06-13,77.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-06-14,77.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-06-15,77.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-06-16,78.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-06-17,79.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-06-18,79.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-06-19,80.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-06-20,80.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-06-21,80.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-06-22,80.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-06-23,80.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-06-24,80.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-06-25,80.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-06-26,80.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-06-27,80.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-06-28,80.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-06-29,81.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-06-30,81.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-07-01,81.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-07-02,81.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-07-03,86.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-07-04,86.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-07-05,86.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-07-06,86.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-07-07,86.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-07-08,88.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-07-09,91.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-07-10,92.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-07-11,92.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-07-12,94.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-07-13,94.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-07-14,96.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-07-15,97.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-07-16,99.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-07-17,102.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-07-18,104.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-07-19,104.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-07-20,109.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-07-21,109.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-07-22,119.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-07-23,119.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-07-24,119.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-07-25,119.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-07-26,119.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-07-27,200.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-07-28,200.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-07-29,234.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-07-30,234.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-07-31,269.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-08-01,269.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-08-02,269.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-08-03,309.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-08-04,321.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-08-05,328.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-08-06,342.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-08-07,345.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-08-08,345.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-08-09,345.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-08-10,345.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-08-11,376.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-08-12,382.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-08-13,388.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-08-14,398.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-08-15,398.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-08-16,398.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-08-17,418.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-08-18,425.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-08-19,431.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-08-20,431.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-08-21,433.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-08-22,433.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-08-23,433.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-08-24,446.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-08-25,453.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-08-26,453.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-08-27,469.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-08-28,478.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-08-29,478.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-08-30,478.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-08-31,480.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-09-01,482.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-09-02,484.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-09-03,485.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-09-04,487.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-09-05,487.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-09-06,487.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-09-07,494.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-09-08,494.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-09-09,499.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-09-10,503.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-09-11,504.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-09-12,504.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-09-13,504.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-09-14,504.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-09-15,506.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-09-16,509.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-09-17,512.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-09-18,517.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-09-19,517.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-09-20,517.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-09-21,517.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-09-22,517.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-09-23,522.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-09-24,522.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-09-25,526.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-09-26,526.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-09-27,526.0
Asia,JPN,Chubu,Shizuoka,,,,1.0,2020-09-28,532.0
Asia,JPN,Chubu,Shizuoka,,,,2.0,2020-09-29,534.0
Asia,JPN,Chubu,Shizuoka,,,,2.0,2020-09-30,538.0
Asia,JPN,Chubu,Shizuoka,,,,2.0,2020-10-01,548.0
Asia,JPN,Chubu,Shizuoka,,,,2.0,2020-10-02,551.0
Asia,JPN,Chubu,Shizuoka,,,,2.0,2020-10-03,551.0
Asia,JPN,Chubu,Shizuoka,,,,2.0,2020-10-04,551.0
Asia,JPN,Chubu,Shizuoka,,,,2.0,2020-10-05,558.0
Asia,JPN,Chubu,Shizuoka,,,,2.0,2020-10-06,558.0
Asia,JPN,Chubu,Shizuoka,,,,2.0,2020-10-07,564.0
Asia,JPN,Chubu,Shizuoka,,,,2.0,2020-10-08,565.0
Asia,JPN,Chubu,Shizuoka,,,,2.0,2020-10-09,565.0
Asia,JPN,Chubu,Shizuoka,,,,2.0,2020-10-10,565.0
